P:N1,P:N2,净利润,年化收益率%
1,1,0,0
1,2,0,0
1,3,0,0
1,4,0,0
1,5,0,0
1,6,0,0
1,7,0,0
1,8,0,0
1,9,0,0
1,10,0,0
1,11,0,0
1,12,0,0
1,13,0,0
1,14,0,0
1,15,0,0
1,16,0,0
1,17,0,0
1,18,0,0
1,19,0,0
1,20,0,0
1,21,0,0
1,22,0,0
1,23,0,0
1,24,0,0
1,25,0,0
1,26,0,0
1,27,0,0
1,28,0,0
1,29,0,0
1,30,0,0
1,31,0,0
1,32,0,0
1,33,0,0
1,34,0,0
1,35,0,0
1,36,0,0
1,37,0,0
1,38,0,0
1,39,0,0
1,40,0,0
1,41,0,0
1,42,0,0
1,43,0,0
1,44,0,0
1,45,0,0
1,46,0,0
1,47,0,0
1,48,0,0
1,49,0,0
1,50,0,0
2,1,0,0
2,2,0,0
2,3,-1035522.65,-98.55
2,4,-298611.4,-26.84
2,5,-10874.79,-0.98
2,6,-1540525.9,-140.42
2,7,-2125680.64,-193.75
2,8,-2046193.23,-186.51
2,9,-1225130.66,-111.67
2,10,-349718.15,-31.88
2,11,-895166.25,-81.59
2,12,-660738.63,-60.23
2,13,-783658.04,-71.43
2,14,-631494.09,-57.56
2,15,-276258.46,-25.18
2,16,-437345.79,-39.86
2,17,-873270.69,-80.16
2,18,-727923.76,-66.82
2,19,-397313.11,-36.47
2,20,-639689.99,-60.88
2,21,-139718.21,-13.53
2,22,-466235.36,-45.14
2,23,-46164.22,-4.41
2,24,120209.45,11.5
2,25,367822.49,35.17
2,26,502706.05,48.07
2,27,713601.95,68.24
2,28,396977.54,37.96
2,29,-232522.3,-22.4
2,30,-123802.67,-11.92
2,31,-106061.55,-10.22
2,32,166938.3,16.08
2,33,182461.16,17.58
2,34,22226.21,2.17
2,35,6340.84,0.62
2,36,-144159.49,-14.29
2,37,49494.38,4.91
2,38,140846.27,13.96
2,39,199042.16,19.88
2,40,90150.23,9.09
2,41,0,0
2,42,0,0
2,43,0,0
2,44,0,0
2,45,0,0
2,46,0,0
2,47,0,0
2,48,0,0
2,49,0,0
2,50,0,0
3,1,0,0
3,2,1230009.54,114.53
3,3,0,0
3,4,-415444.99,-37.34
3,5,1239900.35,111.45
3,6,169454.84,15.45
3,7,-802421.17,-73.14
3,8,-1034576.74,-94.3
3,9,-774000.25,-70.55
3,10,-498527.47,-45.44
3,11,-475925.45,-43.38
3,12,-317413.1,-29.14
3,13,-522800.79,-47.99
3,14,-485162.49,-44.54
3,15,-282434.82,-25.93
3,16,-481369.54,-44.19
3,17,-736565.59,-67.61
3,18,-821880.46,-75.44
3,19,-443734.41,-40.73
3,20,-835797.19,-79.54
3,21,118152.55,11.3
3,22,514908.65,49.24
3,23,149864.44,14.33
3,24,396673.22,37.93
3,25,563036.2,53.84
3,26,502706.05,48.07
3,27,554195.63,53.38
3,28,234694.77,22.61
3,29,158810.6,15.3
3,30,264928.92,25.52
3,31,-106061.55,-10.22
3,32,210074.96,20.23
3,33,182461.16,17.58
3,34,35833.01,3.5
3,35,6340.84,0.62
3,36,-170772.79,-16.93
3,37,-17166.3,-1.7
3,38,140846.27,13.96
3,39,231572.3,23.3
3,40,90150.23,9.09
3,41,0,0
3,42,0,0
3,43,0,0
3,44,0,0
3,45,0,0
3,46,0,0
3,47,0,0
3,48,0,0
3,49,0,0
3,50,0,0
4,1,0,0
4,2,-1229674.5,-115.15
4,3,1727643.11,155.29
4,4,0,0
4,5,-277671.37,-24.96
4,6,-920738.93,-83.92
4,7,-1876508.51,-171.04
4,8,-1122235.49,-102.29
4,9,-1543447.16,-141.68
4,10,-882076.46,-80.97
4,11,-309743.2,-28.43
4,12,-450416.26,-41.35
4,13,-252681.52,-23.19
4,14,-369835.85,-33.95
4,15,-13743.31,-1.26
4,16,14482.05,1.33
4,17,-229919.1,-21.11
4,18,-228301.75,-20.96
4,19,-26507.19,-2.43
4,20,-77755.43,-7.24
4,21,-190360.94,-18.43
4,22,90856.94,8.69
4,23,164772.61,15.76
4,24,111400.16,10.73
4,25,269366.01,25.95
4,26,167015.05,16.09
4,27,531933.9,51.24
4,28,369198.9,35.56
4,29,293314.72,28.25
4,30,264928.92,25.52
4,31,-78047.55,-7.52
4,32,252173.44,24.12
4,33,179009.44,17.24
4,34,22226.21,2.17
4,35,6340.84,0.62
4,36,-170772.79,-16.93
4,37,-17166.3,-1.7
4,38,140846.27,13.96
4,39,199042.16,19.88
4,40,90150.23,9.09
4,41,0,0
4,42,0,0
4,43,0,0
4,44,0,0
4,45,0,0
4,46,0,0
4,47,0,0
4,48,0,0
4,49,0,0
4,50,0,0
5,1,0,0
5,2,-1014368.52,-94.99
5,3,719510.3,66.98
5,4,970757.38,88.48
5,5,0,0
5,6,-555331.21,-49.91
5,7,-1865430.37,-170.03
5,8,-621594.04,-56.66
5,9,-1184645.04,-108.74
5,10,-997360.95,-91.55
5,11,-555228.74,-50.97
5,12,-809825.59,-74.34
5,13,-1220542.9,-113.65
5,14,-968534.05,-90.19
5,15,-889036.48,-82.78
5,16,-654938.45,-60.99
5,17,-712613.2,-66.36
5,18,-440909.44,-41.06
5,19,-63575.44,-5.92
5,20,27203.39,2.53
5,21,-380015.21,-36.34
5,22,-119669.25,-11.44
5,23,-322094.76,-31.02
5,24,-64884.51,-6.25
5,25,227345.2,21.9
5,26,167015.05,16.09
5,27,186338.96,17.95
5,28,70452.66,6.79
5,29,-24266.21,-2.34
5,30,-52652.01,-5.07
5,31,-34910.89,-3.36
5,32,252173.44,24.12
5,33,165202.54,15.91
5,34,22226.21,2.17
5,35,26730.64,2.63
5,36,-170772.79,-16.93
5,37,-17166.3,-1.7
5,38,217979.1,21.77
5,39,199042.16,19.88
5,40,90150.23,9.09
5,41,0,0
5,42,0,0
5,43,0,0
5,44,0,0
5,45,0,0
5,46,0,0
5,47,0,0
5,48,0,0
5,49,0,0
5,50,0,0
6,1,0,0
6,2,-638193.77,-59.74
6,3,367065.79,33.46
6,4,-319625.23,-28.93
6,5,-390025.37,-35.3
6,6,0,0
6,7,-956450.06,-87.18
6,8,-1343974.89,-123.37
6,9,-1673436.14,-153.61
6,10,-306101.79,-28.1
6,11,-791422.18,-72.65
6,12,-640933.85,-59.68
6,13,-644550.69,-60.02
6,14,-379484.01,-35.34
6,15,-545185.13,-50.77
6,16,-107117.73,-9.97
6,17,-282183.48,-26.28
6,18,-461599.09,-42.98
6,19,-221155.35,-20.59
6,20,-224632.09,-20.92
6,21,-1063161.64,-102.41
6,22,-834341.34,-80.37
6,23,-587283.81,-56.57
6,24,-472198.21,-45.48
6,25,-448736.49,-43.22
6,26,-178579.89,-17.2
6,27,186338.96,17.95
6,28,98266.56,9.47
6,29,-24266.21,-2.34
6,30,-52652.01,-5.07
6,31,-34910.89,-3.36
6,32,252173.44,24.12
6,33,165202.54,15.91
6,34,22226.21,2.17
6,35,26730.64,2.63
6,36,-170772.79,-16.93
6,37,-17166.3,-1.7
6,38,217979.1,21.77
6,39,199042.16,19.88
6,40,90150.23,9.09
6,41,0,0
6,42,0,0
6,43,0,0
6,44,0,0
6,45,0,0
6,46,0,0
6,47,0,0
6,48,0,0
6,49,0,0
6,50,0,0
7,1,0,0
7,2,1000916.65,90.59
7,3,436622.55,40.66
7,4,-76459.09,-6.92
7,5,-1506829.73,-140.31
7,6,-1461292.54,-136.33
7,7,0,0
7,8,-742166.76,-68.13
7,9,-1406942.35,-131.01
7,10,-735481.34,-68.49
7,11,-499878.98,-46.55
7,12,-696134.14,-64.82
7,13,-454473.19,-42.32
7,14,-824631.27,-76.79
7,15,-460439.26,-42.87
7,16,-523542.09,-48.75
7,17,-499228.49,-46.49
7,18,-991481.46,-92.32
7,19,-651516.14,-60.67
7,20,-654992.88,-60.99
7,21,-985689.83,-94.94
7,22,-719476.13,-69.3
7,23,-768621.71,-74.04
7,24,-222819.47,-21.46
7,25,-544952.69,-52.49
7,26,-605282.84,-58.3
7,27,-4853.89,-0.47
7,28,98266.56,9.47
7,29,-24266.21,-2.34
7,30,-32037.33,-3.09
7,31,28477.54,2.72
7,32,272863.09,26.09
7,33,203075.85,19.56
7,34,42690.98,4.17
7,35,26730.64,2.63
7,36,-170772.79,-16.93
7,37,168232.58,16.68
7,38,217979.1,21.77
7,39,72908.85,7.23
7,40,90150.23,9.09
7,41,0,0
7,42,0,0
7,43,0,0
7,44,0,0
7,45,0,0
7,46,0,0
7,47,0,0
7,48,0,0
7,49,0,0
7,50,0,0
8,1,0,0
8,2,-1959558.79,-182.82
8,3,-1068686.99,-99.51
8,4,-1870351.73,-174.16
8,5,-1809158.4,-168.79
8,6,-2379018.17,-216.84
8,7,-2940062.2,-267.98
8,8,0,0
8,9,-608632.22,-56.67
8,10,-138548.64,-12.9
8,11,-335654.84,-31.25
8,12,-218368.96,-20.33
8,13,-360942,-33.61
8,14,-483365.86,-45.01
8,15,-829777,-77.27
8,16,-424437.9,-39.52
8,17,-574515.82,-53.5
8,18,-1357316.27,-126.39
8,19,-853289.32,-79.45
8,20,-539806.31,-50.26
8,21,-946771.01,-91.2
8,22,-717976.01,-69.16
8,23,-674020.81,-64.92
8,24,-513687.06,-49.48
8,25,-517038.74,-49.8
8,26,-577368.89,-55.61
8,27,15760.8,1.52
8,28,118881.25,11.45
8,29,-3651.52,-0.35
8,30,10736.41,1.03
8,31,28477.54,2.72
8,32,272863.09,26.09
8,33,203075.85,19.56
8,34,143412,14.02
8,35,127076.85,12.51
8,36,-71176.2,-7.11
8,37,217979.1,21.77
8,38,217979.1,21.77
8,39,199042.16,19.88
8,40,90150.23,9.09
8,41,0,0
8,42,0,0
8,43,0,0
8,44,0,0
8,45,0,0
8,46,0,0
8,47,0,0
8,48,0,0
8,49,0,0
8,50,0,0
9,1,0,0
9,2,-637592.71,-59.8
9,3,-80376.54,-7.33
9,4,-842458.6,-76.79
9,5,-1488677.6,-135.69
9,6,-1314154.25,-119.78
9,7,-1886067.06,-171.91
9,8,-2362333.4,-215.32
9,9,0,0
9,10,212144.71,19.75
9,11,-178694.79,-16.64
9,12,-445413.61,-41.48
9,13,-350214.45,-32.61
9,14,-817536.89,-76.53
9,15,-430708.82,-40.32
9,16,-612588.96,-57.46
9,17,-1154693.01,-108.3
9,18,-1334284.06,-125.14
9,19,-902923.06,-84.69
9,20,-862796.81,-80.34
9,21,-960018.41,-92.47
9,22,-676971.53,-65.21
9,23,-596197.9,-57.43
9,24,-759302.93,-73.14
9,25,-496424.05,-47.82
9,26,-556754.2,-53.63
9,27,15760.8,1.52
9,28,118881.25,11.45
9,29,39122.21,3.74
9,30,112581.88,10.77
9,31,130323,12.46
9,32,332160.3,31.99
9,33,304546.5,29.33
9,34,143412,14.02
9,35,127076.85,12.51
9,36,-224745.79,-22.28
9,37,140846.27,13.96
9,38,140846.27,13.96
9,39,72908.85,7.23
9,40,90150.23,9.09
9,41,0,0
9,42,0,0
9,43,0,0
9,44,0,0
9,45,0,0
9,46,0,0
9,47,0,0
9,48,0,0
9,49,0,0
9,50,0,0
10,1,0,0
10,2,-96553.36,-8.74
10,3,-1632175.13,-151.98
10,4,-1187728.06,-107.5
10,5,-1294320.38,-117.98
10,6,-1395636.13,-127.21
10,7,-1660351.71,-151.34
10,8,-881404.3,-80.34
10,9,-1901892.25,-173.36
10,10,0,0
10,11,-426844.26,-39.96
10,12,79441.95,7.45
10,13,12258.75,1.15
10,14,-415332.32,-38.88
10,15,-649337.91,-60.78
10,16,-830846.69,-77.93
10,17,-769689.41,-72.19
10,18,-933266.01,-87.53
10,19,-501905.01,-47.07
10,20,-420262.85,-39.13
10,21,-912316.92,-87.88
10,22,-586580.11,-56.5
10,23,-483804.8,-46.6
10,24,-483804.8,-46.6
10,25,-394953.4,-38.04
10,26,-556754.2,-53.63
10,27,117231.45,11.29
10,28,220351.9,21.22
10,29,140967.68,13.48
10,30,112581.88,10.77
10,31,45153.45,4.35
10,32,175717.15,16.93
10,33,148103.35,14.27
10,34,-11881.73,-1.16
10,35,-27642.16,-2.72
10,36,-224745.79,-22.28
10,37,140846.27,13.96
10,38,140846.27,13.96
10,39,72908.85,7.23
10,40,90150.23,9.09
10,41,0,0
10,42,0,0
10,43,0,0
10,44,0,0
10,45,0,0
10,46,0,0
10,47,0,0
10,48,0,0
10,49,0,0
10,50,0,0
11,1,0,0
11,2,-502856.44,-46.82
11,3,-1076776.81,-100.27
11,4,-252866.6,-23.05
11,5,-727752.66,-66.33
11,6,-758308.15,-69.12
11,7,-1053383.38,-96.01
11,8,-747419.79,-68.13
11,9,-930594.74,-84.82
11,10,-854291.15,-77.87
11,11,0,0
11,12,-214033.41,-20.07
11,13,-363810.8,-34.06
11,14,205231.49,19.21
11,15,-48594.82,-4.56
11,16,-612833.55,-57.48
11,17,-802632.72,-75.28
11,18,-901477.4,-84.55
11,19,-564523.32,-52.95
11,20,-409549.35,-38.14
11,21,-872340.15,-84.03
11,22,-676662.6,-65.18
11,23,-811243.08,-78.14
11,24,-483804.8,-46.6
11,25,-394953.4,-38.04
11,26,-412285.07,-39.43
11,27,117231.45,11.29
11,28,106182.44,10.15
11,29,-16050.19,-1.53
11,30,-44435.99,-4.25
11,31,-111289.7,-10.72
11,32,175717.15,16.93
11,33,148103.35,14.27
11,34,15404.63,1.51
11,35,-455.76,-0.04
11,36,-197759.29,-19.61
11,37,154539.42,15.32
11,38,154539.42,15.32
11,39,199042.16,19.88
11,40,90150.23,9.09
11,41,0,0
11,42,0,0
11,43,0,0
11,44,0,0
11,45,0,0
11,46,0,0
11,47,0,0
11,48,0,0
11,49,0,0
11,50,0,0
12,1,0,0
12,2,-1777211.2,-165.49
12,3,685234.71,62.46
12,4,-271219.45,-24.72
12,5,-666017.96,-60.71
12,6,-523231.71,-47.69
12,7,-746463.81,-68.04
12,8,-666494.87,-60.75
12,9,-1070208.16,-97.55
12,10,-944430.99,-86.08
12,11,-835711.15,-76.17
12,12,0,0
12,13,-425961.24,-39.95
12,14,148908.75,13.94
12,15,-484.07,-0.05
12,16,-53357.28,-5
12,17,-602931.59,-56.55
12,18,-784109.64,-73.54
12,19,-1022285,-95.88
12,20,-454397.76,-42.31
12,21,-973667.39,-93.79
12,22,-419711.04,-40.43
12,23,-239909.73,-23.11
12,24,-212295.92,-20.45
12,25,-124993.75,-12.04
12,26,-611726.7,-58.92
12,27,-39211.7,-3.78
12,28,106182.44,10.15
12,29,-16050.19,-1.53
12,30,-129030.82,-12.43
12,31,-83803.45,-8.07
12,32,158330.97,15.25
12,33,175589.6,16.91
12,34,15404.63,1.51
12,35,-455.76,-0.04
12,36,-197759.29,-19.61
12,37,154539.42,15.32
12,38,154539.42,15.32
12,39,199042.16,19.88
12,40,90150.23,9.09
12,41,0,0
12,42,0,0
12,43,0,0
12,44,0,0
12,45,0,0
12,46,0,0
12,47,0,0
12,48,0,0
12,49,0,0
12,50,0,0
13,1,0,0
13,2,-1605538.53,-149.5
13,3,-353209.8,-32.19
13,4,-206294.39,-18.8
13,5,-682502.44,-62.21
13,6,-662925.01,-60.42
13,7,-350827.86,-31.98
13,8,-671513.34,-61.21
13,9,-1010536.05,-92.11
13,10,-1318911.45,-120.22
13,11,-1356412.18,-123.64
13,12,-704082.11,-64.18
13,13,0,0
13,14,-206267.11,-19.35
13,15,677315.19,61.74
13,16,-73787.2,-6.92
13,17,-542469.72,-50.88
13,18,-765549,-71.8
13,19,-470924.45,-44.17
13,20,-520137.13,-48.43
13,21,-495668.42,-47.74
13,22,-313898.81,-30.24
13,23,-184809.67,-17.8
13,24,-184809.67,-17.8
13,25,-97507.5,-9.39
13,26,-584240.45,-56.28
13,27,-11725.45,-1.13
13,28,133768.64,12.79
13,29,11536.01,1.1
13,30,-101544.57,-9.78
13,31,-174848.95,-16.84
13,32,158330.97,15.25
13,33,175589.6,16.91
13,34,15404.63,1.51
13,35,-455.76,-0.04
13,36,-197759.29,-19.61
13,37,154539.42,15.32
13,38,154539.42,15.32
13,39,199042.16,19.88
13,40,90150.23,9.09
13,41,0,0
13,42,0,0
13,43,0,0
13,44,0,0
13,45,0,0
13,46,0,0
13,47,0,0
13,48,0,0
13,49,0,0
13,50,0,0
14,1,0,0
14,2,-1231114.38,-114.64
14,3,-189645.59,-17.29
14,4,-75415.24,-6.87
14,5,-405816.75,-36.99
14,6,-421468.15,-38.42
14,7,-288119.2,-26.26
14,8,-352449.01,-32.13
14,9,-708606.48,-64.59
14,10,-342935.28,-31.26
14,11,-478914.71,-43.65
14,12,-867074.49,-79.03
14,13,-1193246.57,-108.76
14,14,0,0
14,15,-141269.17,-12.88
14,16,194667.04,17.87
14,17,-496915.11,-46.27
14,18,-524795.18,-48.87
14,19,-273289.03,-25.63
14,20,-222834.18,-20.75
14,21,-242480.55,-23.36
14,22,-184809.67,-17.8
14,23,-184809.67,-17.8
14,24,-184809.67,-17.8
14,25,-97507.5,-9.39
14,26,-541716.74,-51.8
14,27,30798.26,2.95
14,28,133768.64,12.79
14,29,11536.01,1.1
14,30,-101544.57,-9.78
14,31,-174848.95,-16.84
14,32,158330.97,15.25
14,33,175589.6,16.91
14,34,15404.63,1.51
14,35,127076.85,12.51
14,36,-71176.2,-7.11
14,37,217979.1,21.77
14,38,217979.1,21.77
14,39,199042.16,19.88
14,40,90150.23,9.09
14,41,0,0
14,42,0,0
14,43,0,0
14,44,0,0
14,45,0,0
14,46,0,0
14,47,0,0
14,48,0,0
14,49,0,0
14,50,0,0
15,1,0,0
15,2,-650889.44,-60.61
15,3,-134463.32,-12.26
15,4,-604349.37,-55.09
15,5,-496333.95,-45.24
15,6,-469243.77,-42.77
15,7,-428123.22,-39.02
15,8,-248953.98,-22.69
15,9,114807.91,10.46
15,10,-141423.41,-12.89
15,11,-1158593.07,-105.6
15,12,-1581394.08,-144.14
15,13,-1869943.45,-171.65
15,14,-1167311.02,-107.15
15,15,0,0
15,16,6772.4,0.62
15,17,-381173.65,-35.49
15,18,-916505.64,-85.34
15,19,-463167.8,-43.44
15,20,-409764.43,-38.16
15,21,-805831.78,-77.06
15,22,-238483.92,-22.97
15,23,-167818.17,-16.16
15,24,-142736.19,-13.65
15,25,-481386.59,-46.03
15,26,-541716.74,-51.8
15,27,30798.26,2.95
15,28,133768.64,12.79
15,29,-73158.77,-7.05
15,30,-101544.57,-9.78
15,31,-45892.05,-4.42
15,32,287287.88,27.67
15,33,304546.5,29.33
15,34,143412,14.02
15,35,127076.85,12.51
15,36,-44289.65,-4.43
15,37,231572.3,23.3
15,38,231572.3,23.3
15,39,231572.3,23.3
15,40,90150.23,9.09
15,41,0,0
15,42,0,0
15,43,0,0
15,44,0,0
15,45,0,0
15,46,0,0
15,47,0,0
15,48,0,0
15,49,0,0
15,50,0,0
16,1,0,0
16,2,-1960736.88,-182.58
16,3,-175636.86,-16.01
16,4,-121256.35,-11.05
16,5,-41284.07,-3.76
16,6,-14193.9,-1.29
16,7,47091.55,4.29
16,8,-58739.31,-5.35
16,9,-79573,-7.25
16,10,-764961.49,-69.73
16,11,-827405.76,-75.42
16,12,-728712.22,-66.42
16,13,-728712.22,-66.42
16,14,-728712.22,-66.42
16,15,-1030048.49,-93.89
16,16,0,0
16,17,-1032316.76,-96.13
16,18,-807506.14,-75.19
16,19,-463167.8,-43.44
16,20,462265.6,43.04
16,21,824.13,0.08
16,22,-644811.89,-61.66
16,23,-570237.99,-54.53
16,24,-640952.96,-61.29
16,25,-351954.92,-33.66
16,26,-497154.48,-47.89
16,27,75360.52,7.26
16,28,178631.05,17.21
16,29,55798.13,5.37
16,30,27412.33,2.64
16,31,-45892.05,-4.42
16,32,287287.88,27.67
16,33,331932.8,31.97
16,34,170598.4,16.67
16,35,154163.3,15.18
16,36,-44289.65,-4.43
16,37,201213.7,20.2
16,38,201213.7,20.2
16,39,231572.3,23.3
16,40,90150.23,9.09
16,41,0,0
16,42,0,0
16,43,0,0
16,44,0,0
16,45,0,0
16,46,0,0
16,47,0,0
16,48,0,0
16,49,0,0
16,50,0,0
17,1,0,0
17,2,-416255.31,-37.94
17,3,-236631.08,-21.57
17,4,69535.59,6.34
17,5,-48212.54,-4.39
17,6,-21122.36,-1.93
17,7,40163.09,3.66
17,8,-65667.77,-5.99
17,9,270971.79,24.7
17,10,270971.79,24.7
17,11,-101299.36,-9.23
17,12,-295435.96,-26.93
17,13,-343082.34,-31.27
17,14,-343082.34,-31.27
17,15,-476325.61,-43.42
17,16,-882765.26,-80.46
17,17,0,0
17,18,-1165104.33,-108.49
17,19,408987.16,38.36
17,20,462265.6,43.04
17,21,-115677.95,-11.14
17,22,78950.13,7.6
17,23,-613208.04,-59.07
17,24,-596390.7,-57.45
17,25,-436824.33,-42.08
17,26,-469768.18,-45.25
17,27,102746.82,9.9
17,28,206017.35,19.84
17,29,83184.42,8.01
17,30,-36246.88,-3.49
17,31,-18505.75,-1.78
17,32,262671.3,25.49
17,33,331932.8,31.97
17,34,170598.4,16.67
17,35,154163.3,15.18
17,36,-44289.65,-4.43
17,37,201213.7,20.2
17,38,134700.56,13.45
17,39,199042.16,19.88
17,40,90150.23,9.09
17,41,0,0
17,42,0,0
17,43,0,0
17,44,0,0
17,45,0,0
17,46,0,0
17,47,0,0
17,48,0,0
17,49,0,0
